CCG or Health Board;Practice Name;Abtard;Ebesque XL;Fencino;Venlalic XL;Grand Total
NHS W LEICESTERSHIRE CCG;Ibstock House Surgery;2 039,00;225,00;653,00;391,00;3 308,00
NHS W LEICESTERSHIRE CCG;Loros;395,00;0,00;173,00;0,00;568,00
NHS W LEICESTERSHIRE CCG;Loughborough Urgent Care Centre;0,00;0,00;6,00;0,00;6,00
NHS W LEICESTERSHIRE CCG;Lpt Community Prescribers;163,00;0,00;36,00;0,00;199,00
NHS W LEICESTERSHIRE CCG;Maples Family Med.Pract.;728,00;797,00;4 837,00;874,00;7 236,00
NHS W LEICESTERSHIRE CCG;Markfield Medical Centre;4 759,00;923,00;1 258,00;468,00;7 408,00
NHS W LEICESTERSHIRE CCG;Measham Medical Unit;1 662,00;828,00;3 649,00;6 449,00;12 588,00
NHS W LEICESTERSHIRE CCG;Newbold Verdon Med.Pract.;867,00;168,00;3 006,00;2 226,00;6 267,00
NHS W LEICESTERSHIRE CCG;Nn Vaghela's Practice;0,00;936,00;0,00;767,00;1 703,00
NHS W LEICESTERSHIRE CCG;Park View Surgery;995,00;1 274,00;3 740,00;169,00;6 178,00
NHS W LEICESTERSHIRE CCG;Pinfold Medical Practice;817,00;4 210,00;4 469,00;1 457,00;10 953,00
NHS W LEICESTERSHIRE CCG;Quorn Medical Centre;696,00;850,00;748,00;62,00;2 356,00
NHS W LEICESTERSHIRE CCG;Ratby Surgery;1 993,00;0,00;723,00;0,00;2 716,00
NHS W LEICESTERSHIRE CCG;Station View Health Centre;2 832,00;1 900,00;3 564,00;1 277,00;9 573,00
NHS W LEICESTERSHIRE CCG;The Banks Surgery;36,00;517,00;1 103,00;447,00;2 103,00
NHS W LEICESTERSHIRE CCG;The Burbage Surgery;1 843,00;336,00;4 932,00;520,00;7 631,00
NHS W LEICESTERSHIRE CCG;The Centre Surgery;1 446,00;530,00;990,00;777,00;3 743,00
NHS W LEICESTERSHIRE CCG;The Family Practice;0,00;0,00;3,00;38,00;41,00
NHS W LEICESTERSHIRE CCG;The Old School Surgery;5 739,00;480,00;814,00;688,00;7 721,00
NHS W LEICESTERSHIRE CCG;The Orchard Med Practice;2 017,00;2 144,00;369,00;925,00;5 455,00
NHS W LEICESTERSHIRE CCG;Thurmaston Health Centre;550,00;36,00;1 433,00;1 653,00;3 672,00
NHS W LEICESTERSHIRE CCG;Woodbrook Medical Centre;945,00;3 434,00;625,00;1 212,00;6 216,00
NHS WAKEFIELD CCG;Almshouse;2 537,00;3 470,00;639,00;893,00;7 539,00
NHS WAKEFIELD CCG;Alverthorpe;266,00;0,00;263,00;530,00;1 059,00
NHS WAKEFIELD CCG;Angel Lodge;0,00;0,00;0,00;24,00;24,00
NHS WAKEFIELD CCG;Ash Grove;3 033,00;6 613,00;1 857,00;730,00;12 233,00
NHS WAKEFIELD CCG;Castleford Medical Practice;210,00;1 483,00;46,00;353,00;2 092,00
NHS WAKEFIELD CCG;Chapelthorpe;5 855,00;2 108,00;1 943,00;1 193,00;11 099,00
NHS WAKEFIELD CCG;Church Street Surgery;5 294,00;2 064,00;2 155,00;1 392,00;10 905,00
NHS WAKEFIELD CCG;College Lane;4 170,00;3 434,00;2 085,00;249,00;9 938,00
NHS WAKEFIELD CCG;Community Non-Medical Prescribers;196,00;0,00;26,00;0,00;222,00
NHS WAKEFIELD CCG;Crofton And Sharlston Med Practice;744,00;1 288,00;1 285,00;718,00;4 035,00
NHS WAKEFIELD CCG;Dr Chandy & Partners;1 928,00;2 667,00;1 191,00;106,00;5 892,00
NHS WAKEFIELD CCG;Dr Dp Diggle & Dr Re Phillips;986,00;1 934,00;384,00;797,00;4 101,00
NHS WAKEFIELD CCG;Drs Roberts And Wakefield;1 176,00;1 246,00;466,00;412,00;3 300,00
NHS WAKEFIELD CCG;Eastmoor Health Centre;681,00;468,00;0,00;0,00;1 149,00
NHS WAKEFIELD CCG;Elizabeth Court;6 605,00;6 660,00;1 203,00;518,00;14 986,00
NHS WAKEFIELD CCG;Ferrybridge;5 446,00;3 148,00;1 917,00;955,00;11 466,00
NHS WAKEFIELD CCG;Friarwood Surgery;3 538,00;2 947,00;1 122,00;1 039,00;8 646,00
NHS WAKEFIELD CCG;Grove;2 555,00;855,00;1 329,00;19,00;4 758,00
NHS WAKEFIELD CCG;Henry Moore Clinic;712,00;1 412,00;1 009,00;243,00;3 376,00
NHS WAKEFIELD CCG;Homestead;0,00;1 056,00;1 437,00;286,00;2 779,00
NHS WAKEFIELD CCG;Kings Medical Practice;2 623,00;2 000,00;0,00;965,00;5 588,00
NHS WAKEFIELD CCG;Lcd Wakefield;35,00;315,00;6,00;59,00;415,00
NHS WAKEFIELD CCG;Local Care Direct OOH;158,00;0,00;23,00;0,00;181,00
NHS WAKEFIELD CCG;Lupset Health Centre;2 057,00;4 172,00;930,00;1 006,00;8 165,00
NHS WAKEFIELD CCG;Maybush;1 492,00;2 129,00;2 633,00;603,00;6 857,00
NHS WAKEFIELD CCG;Middlestown;449,00;2 754,00;787,00;943,00;4 933,00
NHS WAKEFIELD CCG;New Southgate;3 689,00;2 627,00;2 410,00;988,00;9 714,00
NHS WAKEFIELD CCG;Newland Surgery;512,00;1 304,00;150,00;36,00;2 002,00
NHS WAKEFIELD CCG;Northgate;6 321,00;2 531,00;2 859,00;189,00;11 900,00
NHS WAKEFIELD CCG;Orchard Croft;3 527,00;2 600,00;3 448,00;777,00;10 352,00
NHS WAKEFIELD CCG;Outwood Park Medical Centre;263,00;2 236,00;2 649,00;597,00;5 745,00
NHS WAKEFIELD CCG;Park View Surgery;134,00;0,00;0,00;0,00;134,00
NHS WAKEFIELD CCG;Patience Lane;107,00;116,00;0,00;137,00;360,00
NHS WAKEFIELD CCG;Prospect Surgery;809,00;1 475,00;174,00;328,00;2 786,00
NHS WAKEFIELD CCG;Queen Street;12,00;70,00;0,00;0,00;82,00
NHS WAKEFIELD CCG;Riverside Medical Centre;4 487,00;2 165,00;2 319,00;417,00;9 388,00
NHS WAKEFIELD CCG;Stanley;2 160,00;1 127,00;109,00;1 766,00;5 162,00
NHS WAKEFIELD CCG;Station Lane;2 531,00;3 126,00;784,00;386,00;6 827,00
NHS WAKEFIELD CCG;Stuart Road;1 242,00;801,00;3 074,00;521,00;5 638,00
NHS WAKEFIELD CCG;Substance Misuse Service;305,00;686,00;133,00;24,00;1 148,00
NHS WAKEFIELD CCG;The Grange;8 089,00;3 058,00;2 078,00;376,00;13 601,00
NHS WAKEFIELD CCG;Tieve Tara;200,00;880,00;1 807,00;48,00;2 935,00
NHS WAKEFIELD CCG;Warrengate;50,00;28,00;970,00;19,00;1 067,00
NHS WAKEFIELD CCG;White Rose Surgery;2 346,00;5 514,00;2 297,00;976,00;11 133,00
NHS WALSALL CCG;All Saints Surgery;876,00;350,00;376,00;290,00;1 892,00
NHS WALSALL CCG;Ambar Medical Centre;0,00;90,00;0,00;59,00;149,00
NHS WALSALL CCG;Badger Walsall OOH;43,00;18,00;17,00;8,00;86,00
NHS WALSALL CCG;Beechdale Centre;1 746,00;0,00;32,00;0,00;1 778,00
NHS WALSALL CCG;Berkley Practice;713,00;1 408,00;701,00;102,00;2 924,00
NHS WALSALL CCG;Blackwood Health Centre;328,00;1 292,00;560,00;95,00;2 275,00
NHS WALSALL CCG;Bloxwich Medical Practice;790,00;988,00;451,00;102,00;2 331,00
NHS WALSALL CCG;Brace Street HC - Pal;286,00;492,00;74,00;264,00;1 116,00
NHS WALSALL CCG;Brace Street HC- Kumar;0,00;21,00;0,00;2,00;23,00
NHS WALSALL CCG;Brace Street Health Centre;300,00;2 874,00;456,00;195,00;3 825,00
NHS WALSALL CCG;Broadway Medical Centre;843,00;84,00;325,00;39,00;1 291,00
NHS WALSALL CCG;Coalpool Surgery;124,00;409,00;624,00;204,00;1 361,00
NHS WALSALL CCG;Collingwood Family Practice;233,00;2 097,00;836,00;541,00;3 707,00
NHS WALSALL CCG;Darlaston Family Practice;0,00;0,00;40,00;0,00;40,00
NHS WALSALL CCG;Darlaston Health Centre;2 119,00;94,00;99,00;370,00;2 682,00
NHS WALSALL CCG;Darlaston Health Centre-Khan;187,00;699,00;473,00;127,00;1 486,00
NHS WALSALL CCG;Dr Ali Surgery;456,00;893,00;507,00;108,00;1 964,00
NHS WALSALL CCG;Dr As Suri's Practice;1 763,00;0,00;66,00;301,00;2 130,00
NHS WALSALL CCG;Dr Bevan's Surgery;0,00;0,00;0,00;0,00;0,00
NHS WALSALL CCG;Dr Latthe;376,00;1 284,00;0,00;11,00;1 671,00
NHS WALSALL CCG;Dr Nambisan Surgery;627,00;1 099,00;121,00;160,00;2 007,00
NHS WALSALL CCG;Dr Vasudevam-Nair;0,00;557,00;0,00;38,00;595,00
NHS WALSALL CCG;Field Road Surgery;1 585,00;1 963,00;1 365,00;0,00;4 913,00
NHS WALSALL CCG;Fisher Street Surgery;139,00;408,00;378,00;582,00;1 507,00
NHS WALSALL CCG;Harden Surgery;3 548,00;1 862,00;1 083,00;243,00;6 736,00
NHS WALSALL CCG;High Street Surgery;1 065,00;1 087,00;129,00;368,00;2 649,00
NHS WALSALL CCG;Holland Park Surgery;3 625,00;1 153,00;15,00;188,00;4 981,00
NHS WALSALL CCG;Khan's Medical Centre;565,00;588,00;0,00;28,00;1 181,00
NHS WALSALL CCG;Kingfisher Practice;714,00;2 394,00;292,00;680,00;4 080,00
NHS WALSALL CCG;Lantern House Sms;0,00;0,00;0,00;0,00;0,00
NHS WALSALL CCG;Leamore Medical Centre;162,00;222,00;439,00;66,00;889,00
NHS WALSALL CCG;Lichfield St Surgery;729,00;7 348,00;2 554,00;2 432,00;13 063,00
NHS WALSALL CCG;Little London Surgery;820,00;4 719,00;869,00;1 259,00;7 667,00
NHS WALSALL CCG;Lockfield Surgery;6 615,00;5 736,00;3 254,00;1 719,00;17 324,00
NHS WALSALL CCG;Lockstown Practice;1 844,00;905,00;1 541,00;361,00;4 651,00
NHS WALSALL CCG;Lower Farm Health Centre;50,00;2 489,00;1 682,00;12,00;4 233,00
NHS WALSALL CCG;Mossley & Dudley Fields Medical Practice;953,00;974,00;746,00;228,00;2 901,00
NHS WALSALL CCG;Moxley Medical Centre;446,00;180,00;454,00;280,00;1 360,00
NHS WALSALL CCG;New Invention Health Centre;2 509,00;1 222,00;435,00;236,00;4 402,00
NHS WALSALL CCG;New Road Medical Centre;756,00;361,00;200,00;0,00;1 317,00
NHS WALSALL CCG;Northgate Medical Centre;4 195,00;1 395,00;2 041,00;2 203,00;9 834,00
NHS WALSALL CCG;Palfrey Health Centre;120,00;2 305,00;22,00;24,00;2 471,00
NHS WALSALL CCG;Parkside Medical Practice;497,00;145,00;13,00;149,00;804,00
NHS WALSALL CCG;Pillai;1 299,00;1 466,00;201,00;303,00;3 269,00
NHS WALSALL CCG;Pleck Health Centre;4 375,00;6 362,00;2 664,00;2 243,00;15 644,00
NHS WALSALL CCG;Portland Medical Practice;9 185,00;2 797,00;1 072,00;635,00;13 689,00
NHS WALSALL CCG;Rough Hay Surgery;2 050,00;660,00;1 712,00;650,00;5 072,00
NHS WALSALL CCG;Rushall Medical Centre;3 972,00;1 956,00;2 880,00;685,00;9 493,00
NHS WALSALL CCG;Saddlers Health Centre;792,00;796,00;110,00;115,00;1 813,00
NHS WALSALL CCG;Sai Medical Centre;516,00;537,00;2 023,00;0,00;3 076,00
NHS WALSALL CCG;Sina Health Centre;1 815,00;624,00;171,00;593,00;3 203,00
NHS WALSALL CCG;St John's Medical Centre;2 970,00;1 774,00;593,00;283,00;5 620,00
NHS WALSALL CCG;St Mary's Surgery;1 180,00;1 021,00;582,00;72,00;2 855,00
NHS WALSALL CCG;St Peter's Surgery;1 994,00;6 620,00;2 763,00;2 832,00;14 209,00
NHS WALSALL CCG;Streets Corner Surgery;519,00;1 075,00;1 121,00;703,00;3 418,00
NHS WALSALL CCG;Stroud Practice;12,00;209,00;70,00;74,00;365,00
NHS WALSALL CCG;Sycamore House Medical Centre;2 029,00;1 582,00;76,00;439,00;4 126,00
NHS WALSALL CCG;The Keys Family Practice;2 398,00;2 376,00;600,00;228,00;5 602,00
NHS WALSALL CCG;The Limes Medical Centre;3 771,00;1 592,00;848,00;1 572,00;7 783,00
NHS WALSALL CCG;The Village Family Practice;5 929,00;1 602,00;2 847,00;574,00;10 952,00
NHS WALSALL CCG;The Wharf Family Practice;55,00;509,00;296,00;98,00;958,00
NHS WALSALL CCG;Waldoc Ltd OOH;0,00;0,00;0,00;0,00;0,00
NHS WALSALL CCG;Walsall Community Nurses;700,00;0,00;422,00;18,00;1 140,00
NHS WALSALL CCG;Walsall Walk In Health Centre;28,00;93,00;0,00;17,00;138,00
NHS WALSALL CCG;Willenhall Medical Centre;1 520,00;2 418,00;277,00;1 184,00;5 399,00
NHS WALSALL CCG;Willenhall Medical Centre-Locum GP;0,00;0,00;0,00;0,00;0,00
NHS WALTHAM FOREST CCG;Addison Road Medical Practice;1 661,00;3 142,00;501,00;900,00;6 204,00
NHS WALTHAM FOREST CCG;Chingford Medical Practice;5 318,00;2 154,00;600,00;1 788,00;9 860,00
NHS WALTHAM FOREST CCG;Churchill Medical Centre;4 939,00;4 300,00;2 425,00;1 335,00;12 999,00
NHS WALTHAM FOREST CCG;Claremont Medical Centre;638,00;810,00;14,00;19,00;1 481,00
NHS WALTHAM FOREST CCG;Community Specialist Dermatology Service;0,00;0,00;0,00;0,00;0,00
NHS WALTHAM FOREST CCG;Crawley Road Medical Centre;632,00;1 298,00;16,00;244,00;2 190,00
NHS WALTHAM FOREST CCG;Css Gynaecology Service;0,00;0,00;0,00;0,00;-1,00
NHS WALTHAM FOREST CCG;Dr Dhital Practice;351,00;3 159,00;0,00;332,00;3 842,00
NHS WALTHAM FOREST CCG;Dr Mohammed Green Man Medical Centre;400,00;3 066,00;26,00;544,00;4 036,00
NHS WALTHAM FOREST CCG;Dr S Phillips And Dr M Patel Practice;848,00;2 208,00;18,00;416,00;3 490,00
NHS WALTHAM FOREST CCG;Dr Shantir Practice;0,00;0,00;0,00;0,00;0,00
NHS WALTHAM FOREST CCG;Dr Uduku Practice;73,00;1 560,00;415,00;24,00;2 072,00
NHS WALTHAM FOREST CCG;Enhanced GP Service;10,00;0,00;0,00;19,00;29,00
NHS WALTHAM FOREST CCG;Francis Road Medical Centre;809,00;3 235,00;0,00;425,00;4 469,00
NHS WALTHAM FOREST CCG;Grove Surgery;25,00;858,00;88,00;0,00;971,00
NHS WALTHAM FOREST CCG;Hampton Medical Centre;78,00;0,00;318,00;0,00;396,00
NHS WALTHAM FOREST CCG;Handsworth Medical Practice;3 562,00;3 173,00;851,00;1 278,00;8 864,00
NHS WALTHAM FOREST CCG;Harrow Road Surgery;174,00;4 000,00;183,00;933,00;5 290,00
NHS WALTHAM FOREST CCG;Hayat Medical Centre;361,00;1 436,00;17,00;976,00;2 790,00
NHS WALTHAM FOREST CCG;High Road Surgery;0,00;0,00;12,00;0,00;12,00
NHS WALTHAM FOREST CCG;Higham Hill Surgery;24,00;0,00;0,00;23,00;47,00
NHS WALTHAM FOREST CCG;Kings Head Medical Practice;2 454,00;146,00;0,00;117,00;2 717,00
NHS WALTHAM FOREST CCG;Kiyani Medical Practice;0,00;0,00;99,00;0,00;99,00
NHS WALTHAM FOREST CCG;Langthorne Health Centre;2 141,00;1 530,00;486,00;489,00;4 646,00
NHS WALTHAM FOREST CCG;Langthorne Sharma Family Practice;582,00;720,00;0,00;0,00;1 302,00
NHS WALTHAM FOREST CCG;Larkshall Medical Centre;3 099,00;1 878,00;104,00;1 257,00;6 338,00
NHS WALTHAM FOREST CCG;Leyton Green Neighbourhood Hs;138,00;270,00;0,00;272,00;680,00
NHS WALTHAM FOREST CCG;Leyton Healthcare 4Th Floor;2 113,00;5 211,00;342,00;106,00;7 772,00
NHS WALTHAM FOREST CCG;Lime Tree Surgery;530,00;4 525,00;1 565,00;1 560,00;8 180,00
NHS WALTHAM FOREST CCG;Orient Practice;1 005,00;383,00;75,00;1 300,00;2 763,00
NHS WALTHAM FOREST CCG;Pelc;26,00;0,00;13,00;0,00;39,00
NHS WALTHAM FOREST CCG;Queens Road Medical Centre;13,00;1 402,00;29,00;320,00;1 764,00
NHS WALTHAM FOREST CCG;Sinnott Road Surgery;530,00;2 561,00;92,00;581,00;3 764,00
NHS WALTHAM FOREST CCG;Sma Medical Practice;557,00;4 050,00;32,00;857,00;5 496,00
NHS WALTHAM FOREST CCG;St James Medical Practice Limited;320,00;2 018,00;75,00;783,00;3 196,00
NHS WALTHAM FOREST CCG;Thatched House Medical Centre;1 808,00;2 184,00;190,00;677,00;4 859,00
NHS WALTHAM FOREST CCG;The Allum Medical Centre;2 767,00;7 463,00;668,00;3 434,00;14 332,00
NHS WALTHAM FOREST CCG;The Bailey Practice;608,00;108,00;54,00;271,00;1 041,00
NHS WALTHAM FOREST CCG;The Ecclesbourne Practice;2 884,00;3 235,00;920,00;1 065,00;8 104,00
NHS WALTHAM FOREST CCG;The Firs;2 113,00;2 656,00;142,00;1 123,00;6 034,00
NHS WALTHAM FOREST CCG;The Forest Surgery;5 799,00;5 948,00;547,00;478,00;12 772,00
NHS WALTHAM FOREST CCG;The Lyndhurst Surgery;329,00;1 389,00;0,00;0,00;1 718,00
NHS WALTHAM FOREST CCG;The Manor Practice;782,00;2 782,00;598,00;982,00;5 144,00
NHS WALTHAM FOREST CCG;The Microfaculty;1 962,00;180,00;4,00;288,00;2 434,00
NHS WALTHAM FOREST CCG;The Old Church Surgery;1 553,00;524,00;480,00;427,00;2 984,00
NHS WALTHAM FOREST CCG;The Penrhyn Surgery;295,00;2 361,00;121,00;164,00;2 941,00
NHS WALTHAM FOREST CCG;The Ridgeway Surgery;2 210,00;1 910,00;1 555,00;1 975,00;7 650,00
NHS WALTHAM FOREST CCG;Vicarage Road Medical Centre;0,00;36,00;0,00;0,00;36,00
NHS WALTHAM FOREST CCG;Waltham Forest CCG(NMP-Community Health);0,00;0,00;0,00;12,00;12,00
NHS WALTHAM FOREST CCG;Waltham Forest Comm & Fam Hth Serv Ltd;0,00;3 033,00;1 342,00;835,00;5 210,00
NHS WANDSWORTH CCG;Balham Health Centre;577,00;1 002,00;0,00;156,00;1 735,00
NHS WANDSWORTH CCG;Balham Hill Medical Practice;0,00;0,00;60,00;234,00;294,00
NHS WANDSWORTH CCG;Balham Park Surgery;3 472,00;1 812,00;1 133,00;950,00;7 367,00
NHS WANDSWORTH CCG;Battersea Fields Practice;564,00;3 138,00;795,00;990,00;5 487,00
NHS WANDSWORTH CCG;Battersea Rise Group Practice;1 166,00;36,00;125,00;586,00;1 913,00
NHS WANDSWORTH CCG;Bedford Hill Family Practice;145,00;2 207,00;645,00;238,00;3 235,00
NHS WANDSWORTH CCG;Begg Practice;157,00;36,00;0,00;350,00;543,00
NHS WANDSWORTH CCG;Bolingbroke Medical Centre;252,00;656,00;496,00;195,00;1 599,00
NHS WANDSWORTH CCG;Bridge Lane Group Practice;159,00;3 058,00;3 086,00;248,00;6 551,00
NHS WANDSWORTH CCG;Brocklebank Group Practice;731,00;1 757,00;801,00;1 364,00;4 653,00
NHS WANDSWORTH CCG;Chartfield Surgery;352,00;843,00;2 306,00;952,00;4 453,00
NHS WANDSWORTH CCG;Chatfield Medical Centre;1 054,00;3 368,00;2 562,00;779,00;7 763,00
NHS WANDSWORTH CCG;Clapham Junction Medical Practice;1 627,00;588,00;804,00;212,00;3 231,00
NHS WANDSWORTH CCG;Community Services;0,00;0,00;0,00;0,00;0,00
NHS WANDSWORTH CCG;Danebury Avenue Surgery;1 475,00;12,00;1 116,00;75,00;2 678,00
NHS WANDSWORTH CCG;Dr Kooner & Partners;377,00;4 702,00;685,00;2 180,00;7 944,00
NHS WANDSWORTH CCG;Earlsfield Surgery;933,00;640,00;1 079,00;1 486,00;4 138,00
NHS WANDSWORTH CCG;Elborough Street Surgery;545,00;0,00;576,00;530,00;1 651,00
NHS WANDSWORTH CCG;Grafton Medical Partners;1 729,00;4 730,00;1 520,00;3 721,00;11 700,00
NHS WANDSWORTH CCG;Harmoni OOH;75,00;21,00;10,00;3,00;109,00
NHS WANDSWORTH CCG;Inner Park Road Health Centre;896,00;199,00;747,00;512,00;2 354,00
NHS WANDSWORTH CCG;Intermediate Care Unit;54,00;0,00;26,00;0,00;80,00
NHS WANDSWORTH CCG;Lavender Hill Group Practice;891,00;4 148,00;336,00;371,00;5 746,00
NHS WANDSWORTH CCG;Mayfield Surgery;604,00;373,00;1 403,00;1 216,00;3 596,00
NHS WANDSWORTH CCG;Nightingale House;0,00;0,00;30,00;0,00;30,00
NHS WANDSWORTH CCG;Open Door Surgery;75,00;1 008,00;16,00;134,00;1 233,00
NHS WANDSWORTH CCG;Putneymead Group Medical Practice;1 336,00;3 046,00;3 454,00;2 314,00;10 150,00
NHS WANDSWORTH CCG;Queen Mary's Polyclinic;0,00;0,00;0,00;0,00;0,00
NHS WANDSWORTH CCG;Queenstown Road Medical Practice;77,00;450,00;1 423,00;559,00;2 509,00
NHS WANDSWORTH CCG;St Paul's Cottage Practice;0,00;592,00;793,00;371,00;1 756,00
NHS WANDSWORTH CCG;Streatham Park Surgery;1 351,00;4 694,00;734,00;131,00;6 910,00
NHS WANDSWORTH CCG;The Alton Practice;984,00;0,00;145,00;398,00;1 527,00
NHS WANDSWORTH CCG;The Falcon Road Medical Centre;710,00;3 521,00;764,00;656,00;5 651,00
NHS WANDSWORTH CCG;The Greyswood Practice;4 255,00;450,00;171,00;792,00;5 668,00
NHS WANDSWORTH CCG;The Haider Practice;0,00;360,00;72,00;487,00;919,00
NHS WANDSWORTH CCG;The Heathbridge Practice;513,00;1 496,00;650,00;401,00;3 060,00
NHS WANDSWORTH CCG;The Junction HC - Unregistered Patients;6,00;0,00;0,00;6,00;12,00
NHS WANDSWORTH CCG;The Junction Hth Ctr-Registered Patients;86,00;356,00;0,00;122,00;564,00
NHS WANDSWORTH CCG;The Practice Furzedown;882,00;1 107,00;417,00;242,00;2 648,00
NHS WANDSWORTH CCG;The Roehampton Surgery;179,00;1 626,00;2 507,00;544,00;4 856,00
NHS WANDSWORTH CCG;Thurleigh Road Practice;190,00;1 095,00;1 115,00;2 693,00;5 093,00
NHS WANDSWORTH CCG;Tooting Bec Surgery;169,00;0,00;12,00;0,00;181,00
NHS WANDSWORTH CCG;Tooting South Medical Centre;366,00;3 677,00;322,00;109,00;4 474,00
NHS WANDSWORTH CCG;Triangle Surgery;108,00;0,00;15,00;445,00;568,00
NHS WANDSWORTH CCG;Trinity Medical Centre;115,00;3 992,00;1 660,00;1 470,00;7 237,00
NHS WANDSWORTH CCG;Tudor Lodge Health Centre;1 093,00;735,00;1 005,00;0,00;2 833,00
NHS WANDSWORTH CCG;Wandsworth Community Wards;2,00;51,00;20,00;10,00;83,00
NHS WANDSWORTH CCG;Wandsworth Medical Centre;2 088,00;690,00;462,00;2 907,00;6 147,00
NHS WARRINGTON CCG;4 Seasons Medical Centre;1 037,00;1 750,00;802,00;0,00;3 589,00
NHS WARRINGTON CCG;Birchwood Medical Centre;8 066,00;5 109,00;1 216,00;1 435,00;15 826,00
NHS WARRINGTON CCG;Brookfield Surgery;1 935,00;2 230,00;270,00;2 266,00;6 701,00
NHS WARRINGTON CCG;B'Water Ch Cn Warrington;190,00;0,00;10,00;0,00;200,00
NHS WARRINGTON CCG;Causeway Medical Centre;181,00;5 416,00;361,00;19,00;5 977,00
NHS WARRINGTON CCG;Cca Care Partnership;721,00;2 588,00;1 673,00;1 203,00;6 185,00
NHS WARRINGTON CCG;Cockhedge Medical Centre;127,00;2 279,00;0,00;191,00;2 597,00
NHS WARRINGTON CCG;Culcheth Medical Centre;3 800,00;3 492,00;2 910,00;323,00;10 525,00
NHS WARRINGTON CCG;Culcheth Primary Care Centre;12,00;87,00;53,00;100,00;252,00
NHS WARRINGTON CCG;Dallam Lane Medical Centre;1 181,00;2 053,00;120,00;94,00;3 448,00
NHS WARRINGTON CCG;Emergency GP OOH;59,00;18,00;12,00;30,00;119,00
NHS WARRINGTON CCG;Fairfield Surgery;0,00;0,00;0,00;133,00;133,00
NHS WARRINGTON CCG;Fearnhead Cross Med.Ctr.;5 212,00;5 464,00;1 493,00;1 782,00;13 951,00
NHS WARRINGTON CCG;Folly Lane Medical Centre;1 456,00;5 886,00;1 223,00;772,00;9 337,00
NHS WARRINGTON CCG;Greenbank Surgery;5 560,00;5 512,00;179,00;912,00;12 163,00
NHS WARRINGTON CCG;Guardian Street Med/Ctr;1 072,00;1 900,00;493,00;569,00;4 034,00
NHS WARRINGTON CCG;Helsby Street Med/Ctr;2 068,00;6 882,00;2 257,00;1 866,00;13 073,00
NHS WARRINGTON CCG;Holes Lane Medical Centre;4 065,00;4 338,00;1 850,00;386,00;10 639,00
NHS WARRINGTON CCG;Intermediate Care;428,00;0,00;122,00;120,00;670,00
NHS WARRINGTON CCG;Latchford Medical Centre;742,00;2 979,00;134,00;518,00;4 373,00
NHS WARRINGTON CCG;Manchester Road Surgery;76,00;2 112,00;570,00;458,00;3 216,00
NHS WARRINGTON CCG;Padgate Medical Centre;861,00;4 737,00;530,00;21,00;6 149,00
NHS WARRINGTON CCG;Parkview Medical Centre;535,00;1 522,00;1 424,00;806,00;4 287,00
NHS WARRINGTON CCG;Penketh Health Centre;7 471,00;321,00;751,00;1 510,00;10 053,00
NHS WARRINGTON CCG;Springfields Medical Centre;652,00;5 141,00;836,00;180,00;6 809,00
NHS WARRINGTON CCG;Stockton Heath Med.Centre;329,00;5 266,00;1 514,00;1 702,00;8 811,00
NHS WARRINGTON CCG;Stretton Medical Centre;0,00;0,00;100,00;580,00;680,00
NHS WARRINGTON CCG;The Child Health Unit;3,00;0,00;0,00;0,00;3,00
NHS WARRINGTON CCG;The Eric Moore Partnership;677,00;4 916,00;349,00;888,00;6 830,00
NHS WARRINGTON CCG;The Lakeside Surgery;3 123,00;2 861,00;278,00;1 017,00;7 279,00
NHS WARRINGTON CCG;Westbrook Medical Centre;208,00;2 077,00;72,00;490,00;2 847,00
NHS WARWICKSHIRE N CCG;Adult Ld Comm Services NW;0,00;28,00;0,00;0,00;27,00
NHS WARWICKSHIRE N CCG;Arbury Medical Centre;1 336,00;1 445,00;147,00;187,00;3 115,00
NHS WARWICKSHIRE N CCG;Bulkington Surgery;2 633,00;797,00;1 911,00;2 228,00;7 569,00
NHS WARWICKSHIRE N CCG;Camp Hill GP Led Health Centre;228,00;509,00;0,00;62,00;799,00
NHS WARWICKSHIRE N CCG;Camp Hill Surgery;1 175,00;2 386,00;4,00;450,00;4 015,00
NHS WARWICKSHIRE N CCG;Chancery Lane Surgery;500,00;0,00;34,00;168,00;702,00
NHS WARWICKSHIRE N CCG;Chapel End Surgery;126,00;896,00;160,00;0,00;1 182,00
NHS WARWICKSHIRE N CCG;Chaucer Surgery;284,00;1 071,00;499,00;309,00;2 163,00
NHS WARWICKSHIRE N CCG;Dr Chaudhuri's Practice;0,00;699,00;16,00;0,00;715,00
NHS WARWICKSHIRE N CCG;Dr Reily & Partners;894,00;1 984,00;818,00;2 381,00;6 077,00
NHS WARWICKSHIRE N CCG;Dr Singh & Partners;465,00;4 108,00;504,00;2 589,00;7 666,00
NHS WARWICKSHIRE N CCG;Hazelwood Group Practice;2 785,00;1 933,00;314,00;835,00;5 867,00
NHS WARWICKSHIRE N CCG;Leicester Road;0,00;0,00;0,00;0,00;0,00
NHS WARWICKSHIRE N CCG;Leicester Road Surgery;250,00;1 215,00;12,00;549,00;2 026,00
